country,id,2019 africa Index Score (0-100),2019 africa Index Rank,missp,Regional Score (0-100),AfDB_region,Income Group in 2019,Population in 2019,"GDP per capita, PPP in 2017",1.01 Poverty headcount ratio at $1.90/day (% population),1.01 __YEAR__ Poverty headcount ratio at $1.90/day (% population),1.01 __COLOR__ Poverty headcount ratio at $1.90/day (% population),1.01 __ARROW__ Poverty headcount ratio at $1.90/day (% population),1.02 Proportion of population living below the national poverty line ,1.02 __YEAR__ Proportion of population living below the national poverty line ,1.02 __COLOR__ Proportion of population living below the national poverty line ,1.02 __ARROW__ Proportion of population living below the national poverty line ,1.03 Population covered by Social Protection (%),1.03 __YEAR__ Population covered by Social Protection (%),1.03 __COLOR__ Population covered by Social Protection (%),1.03 __ARROW__ Population covered by Social Protection (%),2.01 Prevalence of undernourishment (% population),2.01 __YEAR__ Prevalence of undernourishment (% population),2.01 __COLOR__ Prevalence of undernourishment (% population),2.01 __ARROW__ Prevalence of undernourishment (% population),2.02 Prevalence of stunting (low height-for-age) in children under 5 years of ag,2.02 __YEAR__ Prevalence of stunting (low height-for-age) in children under 5 ye,2.02 __COLOR__ Prevalence of stunting (low height-for-age) in children under 5 y,2.02 __ARROW__ Prevalence of stunting (low height-for-age) in children under 5 y,2.03 Prevalence of wasting in children under 5 years of age (%),2.03 __YEAR__ Prevalence of wasting in children under 5 years of age (%),2.03 __COLOR__ Prevalence of wasting in children under 5 years of age (%),2.03 __ARROW__ Prevalence of wasting in children under 5 years of age (%),"2.04 Prevalence of obesity, BMI ≥ 30 (% adult population)","2.04 __YEAR__ Prevalence of obesity, BMI ≥ 30 (% adult population)","2.04 __COLOR__ Prevalence of obesity, BMI ≥ 30 (% adult population)","2.04 __ARROW__ Prevalence of obesity, BMI ≥ 30 (% adult population)",2.05 Cereal yield (t/ha),2.05 __YEAR__ Cereal yield (t/ha),2.05 __COLOR__ Cereal yield (t/ha),2.05 __ARROW__ Cereal yield (t/ha),2.06 Fertilizer consumption (kg per hectare of arable land),2.06 __YEAR__ Fertilizer consumption (kg per hectare of arable land),2.06 __COLOR__ Fertilizer consumption (kg per hectare of arable land),2.06 __ARROW__ Fertilizer consumption (kg per hectare of arable land),"3.01 Maternal mortality rate (per 100,000 live births) ","3.01 __YEAR__ Maternal mortality rate (per 100,000 live births) ","3.01 __COLOR__ Maternal mortality rate (per 100,000 live births) ","3.01 __ARROW__ Maternal mortality rate (per 100,000 live births) ",3.02 Births attended by skilled health personnel (%),3.02 __YEAR__ Births attended by skilled health personnel (%),3.02 __COLOR__ Births attended by skilled health personnel (%),3.02 __ARROW__ Births attended by skilled health personnel (%),"3.03 Neonatal mortality rate (per 1,000 live births)","3.03 __YEAR__ Neonatal mortality rate (per 1,000 live births)","3.03 __COLOR__ Neonatal mortality rate (per 1,000 live births)","3.03 __ARROW__ Neonatal mortality rate (per 1,000 live births)","3.04 Mortality rate, under-5 (per 1,000 live births)","3.04 __YEAR__ Mortality rate, under-5 (per 1,000 live births)","3.04 __COLOR__ Mortality rate, under-5 (per 1,000 live births)","3.04 __ARROW__ Mortality rate, under-5 (per 1,000 live births)","3.05 New HIV infections (per 1,000)","3.05 __YEAR__ New HIV infections (per 1,000)","3.05 __COLOR__ New HIV infections (per 1,000)","3.05 __ARROW__ New HIV infections (per 1,000)",3.06 People living with HIV receiving antiretroviral therapy (%),3.06 __YEAR__ People living with HIV receiving antiretroviral therapy (%),3.06 __COLOR__ People living with HIV receiving antiretroviral therapy (%),3.06 __ARROW__ People living with HIV receiving antiretroviral therapy (%),"3.07 Incidence of tuberculosis (per 100,000 population)","3.07 __YEAR__ Incidence of tuberculosis (per 100,000 population)","3.07 __COLOR__ Incidence of tuberculosis (per 100,000 population)","3.07 __ARROW__ Incidence of tuberculosis (per 100,000 population)",3.08 Proportion of children under 5 with fever who are treated with appropriate ,3.08 __YEAR__ Proportion of children under 5 with fever who are treated with app,3.08 __COLOR__ Proportion of children under 5 with fever who are treated with ap,3.08 __ARROW__ Proportion of children under 5 with fever who are treated with ap,3.09 Malaria mortality rate,3.09 __YEAR__ Malaria mortality rate,3.09 __COLOR__ Malaria mortality rate,3.09 __ARROW__ Malaria mortality rate,3.1 Coverage of Preventive Chemotherapy for Neglected Tropical Diseases (%),3.1 __YEAR__ Coverage of Preventive Chemotherapy for Neglected Tropical Diseases,3.1 __COLOR__ Coverage of Preventive Chemotherapy for Neglected Tropical Disease,3.1 __ARROW__ Coverage of Preventive Chemotherapy for Neglected Tropical Disease,"3.11 Age-standardised death rate due to cardiovascular disease, cancer, diabetes","3.11 __YEAR__ Age-standardised death rate due to cardiovascular disease, cancer,","3.11 __COLOR__ Age-standardised death rate due to cardiovascular disease, cancer","3.11 __ARROW__ Age-standardised death rate due to cardiovascular disease, cancer","3.12 Traffic deaths rate (per 100,000 population)","3.12 __YEAR__ Traffic deaths rate (per 100,000 population)","3.12 __COLOR__ Traffic deaths rate (per 100,000 population)","3.12 __ARROW__ Traffic deaths rate (per 100,000 population)","3.13 Adolescent fertility rate (births per 1,000 women ages 15-19)","3.13 __YEAR__ Adolescent fertility rate (births per 1,000 women ages 15-19)","3.13 __COLOR__ Adolescent fertility rate (births per 1,000 women ages 15-19)","3.13 __ARROW__ Adolescent fertility rate (births per 1,000 women ages 15-19)",3.14 Universal Health Coverage Tracer Index (0-100),3.14 __YEAR__ Universal Health Coverage Tracer Index (0-100),3.14 __COLOR__ Universal Health Coverage Tracer Index (0-100),3.14 __ARROW__ Universal Health Coverage Tracer Index (0-100),3.15 Age-standardised death rate attributable to household air pollution and amb,3.15 __YEAR__ Age-standardised death rate attributable to household air pollutio,3.15 __COLOR__ Age-standardised death rate attributable to household air polluti,3.15 __ARROW__ Age-standardised death rate attributable to household air polluti,3.16 Percentage of surviving infants who received 2 WHO-recommended vaccines (%),3.16 __YEAR__ Percentage of surviving infants who received 2 WHO-recommended vac,3.16 __COLOR__ Percentage of surviving infants who received 2 WHO-recommended va,3.16 __ARROW__ Percentage of surviving infants who received 2 WHO-recommended va,3.17 Life Expectancy at birth (years),3.17 __YEAR__ Life Expectancy at birth (years),3.17 __COLOR__ Life Expectancy at birth (years),3.17 __ARROW__ Life Expectancy at birth (years),"3.18 Subjective Wellbeing (average ladder score, 0-10)","3.18 __YEAR__ Subjective Wellbeing (average ladder score, 0-10)","3.18 __COLOR__ Subjective Wellbeing (average ladder score, 0-10)","3.18 __ARROW__ Subjective Wellbeing (average ladder score, 0-10)",4.01 Net primary enrolment rate (%),4.01 __YEAR__ Net primary enrolment rate (%),4.01 __COLOR__ Net primary enrolment rate (%),4.01 __ARROW__ Net primary enrolment rate (%),4.02 Mean years of schooling (years),4.02 __YEAR__ Mean years of schooling (years),4.02 __COLOR__ Mean years of schooling (years),4.02 __ARROW__ Mean years of schooling (years),"4.03 Literacy rate of 15-24 year olds, both sexes (%)","4.03 __YEAR__ Literacy rate of 15-24 year olds, both sexes (%)","4.03 __COLOR__ Literacy rate of 15-24 year olds, both sexes (%)","4.03 __ARROW__ Literacy rate of 15-24 year olds, both sexes (%)",4.04 Gross intake ratio to last grade of lower secondary education (%),4.04 __YEAR__ Gross intake ratio to last grade of lower secondary education (%),4.04 __COLOR__ Gross intake ratio to last grade of lower secondary education (%),4.04 __ARROW__ Gross intake ratio to last grade of lower secondary education (%),5.01 Proportion of women aged 20-24 years who were married or in a union before ,5.01 __YEAR__ Proportion of women aged 20-24 years who were married or in a unio,5.01 __COLOR__ Proportion of women aged 20-24 years who were married or in a uni,5.01 __ARROW__ Proportion of women aged 20-24 years who were married or in a uni,5.02 Proportion of girls and women aged 15-49 years who have undergone female ge,5.02 __YEAR__ Proportion of girls and women aged 15-49 years who have undergone ,5.02 __COLOR__ Proportion of girls and women aged 15-49 years who have undergone,5.02 __ARROW__ Proportion of girls and women aged 15-49 years who have undergone,5.03 Seats held by women in national parliaments (%),5.03 __YEAR__ Seats held by women in national parliaments (%),5.03 __COLOR__ Seats held by women in national parliaments (%),5.03 __ARROW__ Seats held by women in national parliaments (%),5.04 Women in ministerial positions (%),5.04 __YEAR__ Women in ministerial positions (%),5.04 __COLOR__ Women in ministerial positions (%),5.04 __ARROW__ Women in ministerial positions (%),5.05 Demand for family planning satisfied by modern methods (% women married or ,5.05 __YEAR__ Demand for family planning satisfied by modern methods (% women ma,5.05 __COLOR__ Demand for family planning satisfied by modern methods (% women m,5.05 __ARROW__ Demand for family planning satisfied by modern methods (% women m,5.06 Ratio of female to male mean years of schooling of population age 25 and ab,5.06 __YEAR__ Ratio of female to male mean years of schooling of population age ,5.06 __COLOR__ Ratio of female to male mean years of schooling of population age,5.06 __ARROW__ Ratio of female to male mean years of schooling of population age,5.07 Ratio of female to male labour force participation rate,5.07 __YEAR__ Ratio of female to male labour force participation rate,5.07 __COLOR__ Ratio of female to male labour force participation rate,5.07 __ARROW__ Ratio of female to male labour force participation rate,6.01 Population using at least basic drinking water services (%),6.01 __YEAR__ Population using at least basic drinking water services (%),6.01 __COLOR__ Population using at least basic drinking water services (%),6.01 __ARROW__ Population using at least basic drinking water services (%),6.02 Population using at least basic sanitation services (%),6.02 __YEAR__ Population using at least basic sanitation services (%),6.02 __COLOR__ Population using at least basic sanitation services (%),6.02 __ARROW__ Population using at least basic sanitation services (%),6.03 Freshwater withdrawal as % total renewable water resources,6.03 __YEAR__ Freshwater withdrawal as % total renewable water resources,6.03 __COLOR__ Freshwater withdrawal as % total renewable water resources,6.03 __ARROW__ Freshwater withdrawal as % total renewable water resources,6.04 Imported groundwater depletion (m3/year/capita),6.04 __YEAR__ Imported groundwater depletion (m3/year/capita),6.04 __COLOR__ Imported groundwater depletion (m3/year/capita),6.04 __ARROW__ Imported groundwater depletion (m3/year/capita),6.05 Percentage of anthropogenic wastewater that receives treatment (%),6.05 __YEAR__ Percentage of anthropogenic wastewater that receives treatment (%),6.05 __COLOR__ Percentage of anthropogenic wastewater that receives treatment (%,6.05 __ARROW__ Percentage of anthropogenic wastewater that receives treatment (%,7.01 Access to electricity (% population),7.01 __YEAR__ Access to electricity (% population),7.01 __COLOR__ Access to electricity (% population),7.01 __ARROW__ Access to electricity (% population),7.02 Access to clean fuels & technology for cooking (% population),7.02 __YEAR__ Access to clean fuels & technology for cooking (% population),7.02 __COLOR__ Access to clean fuels & technology for cooking (% population),7.02 __ARROW__ Access to clean fuels & technology for cooking (% population),7.03 Renewable energy share in the total final energy consumption,7.03 __YEAR__ Renewable energy share in the total final energy consumption,7.03 __COLOR__ Renewable energy share in the total final energy consumption,7.03 __ARROW__ Renewable energy share in the total final energy consumption,7.04 Consumer affordability of electricity,7.04 __YEAR__ Consumer affordability of electricity,7.04 __COLOR__ Consumer affordability of electricity,7.04 __ARROW__ Consumer affordability of electricity,8.01 5-year average GDP Growth per capita (%),8.01 __YEAR__ 5-year average GDP Growth per capita (%),8.01 __COLOR__ 5-year average GDP Growth per capita (%),8.01 __ARROW__ 5-year average GDP Growth per capita (%),8.02 Employment-to-population ratio,8.02 __YEAR__ Employment-to-population ratio,8.02 __COLOR__ Employment-to-population ratio,8.02 __ARROW__ Employment-to-population ratio,"8.03 Prevalence of Modern Slavery (victims per 1,000 population)","8.03 __YEAR__ Prevalence of Modern Slavery (victims per 1,000 population)","8.03 __COLOR__ Prevalence of Modern Slavery (victims per 1,000 population)","8.03 __ARROW__ Prevalence of Modern Slavery (victims per 1,000 population)",8.04 Adults (15 years and older) with an account at a bank or other financial in,8.04 __YEAR__ Adults (15 years and older) with an account at a bank or other fin,8.04 __COLOR__ Adults (15 years and older) with an account at a bank or other fi,8.04 __ARROW__ Adults (15 years and older) with an account at a bank or other fi,8.05 Starting Business,8.05 __YEAR__ Starting Business,8.05 __COLOR__ Starting Business,8.05 __ARROW__ Starting Business,9.01 Infrastructure score,9.01 __YEAR__ Infrastructure score,9.01 __COLOR__ Infrastructure score,9.01 __ARROW__ Infrastructure score,9.02 Logistics performance index: Quality of trade and transport-related infrast,9.02 __YEAR__ Logistics performance index: Quality of trade and transport-relate,9.02 __COLOR__ Logistics performance index: Quality of trade and transport-relat,9.02 __ARROW__ Logistics performance index: Quality of trade and transport-relat,9.03 Research and development expenditure (% GDP),9.03 __YEAR__ Research and development expenditure (% GDP),9.03 __COLOR__ Research and development expenditure (% GDP),9.03 __ARROW__ Research and development expenditure (% GDP),"9.04 Number of scientific and technical journal articles (per 1,000 population)","9.04 __YEAR__ Number of scientific and technical journal articles (per 1,000 pop","9.04 __COLOR__ Number of scientific and technical journal articles (per 1,000 po","9.04 __ARROW__ Number of scientific and technical journal articles (per 1,000 po",9.05 Mobile broadband subscriptions (per 100 inhabitants),9.05 __YEAR__ Mobile broadband subscriptions (per 100 inhabitants),9.05 __COLOR__ Mobile broadband subscriptions (per 100 inhabitants),9.05 __ARROW__ Mobile broadband subscriptions (per 100 inhabitants),9.06 Population using the internet (%),9.06 __YEAR__ Population using the internet (%),9.06 __COLOR__ Population using the internet (%),9.06 __ARROW__ Population using the internet (%),10.01 Gini Coefficient adjusted for top income (1-100),10.01 __YEAR__ Gini Coefficient adjusted for top income (1-100),10.01 __COLOR__ Gini Coefficient adjusted for top income (1-100),10.01 __ARROW__ Gini Coefficient adjusted for top income (1-100),10.02 Palma ratio,10.02 __YEAR__ Palma ratio,10.02 __COLOR__ Palma ratio,10.02 __ARROW__ Palma ratio,11.01 Proportion of urban population living in slums ,11.01 __YEAR__ Proportion of urban population living in slums ,11.01 __COLOR__ Proportion of urban population living in slums ,11.01 __ARROW__ Proportion of urban population living in slums ,"11.02 Improved water source, piped (% urban population with access)","11.02 __YEAR__ Improved water source, piped (% urban population with access)","11.02 __COLOR__ Improved water source, piped (% urban population with access)","11.02 __ARROW__ Improved water source, piped (% urban population with access)",11.03 Satisfaction with public transport (%),11.03 __YEAR__ Satisfaction with public transport (%),11.03 __COLOR__ Satisfaction with public transport (%),11.03 __ARROW__ Satisfaction with public transport (%),11.04 Annual mean concentration of particulate matter of less than 2.5 microns o,11.04 __YEAR__ Annual mean concentration of particulate matter of less than 2.5 ,11.04 __COLOR__ Annual mean concentration of particulate matter of less than 2.5,11.04 __ARROW__ Annual mean concentration of particulate matter of less than 2.5,12.01 Municipal Solid Waste (kg/day/capita),12.01 __YEAR__ Municipal Solid Waste (kg/day/capita),12.01 __COLOR__ Municipal Solid Waste (kg/day/capita),12.01 __ARROW__ Municipal Solid Waste (kg/day/capita),12.02 E-waste generated (kg/capita),12.02 __YEAR__ E-waste generated (kg/capita),12.02 __COLOR__ E-waste generated (kg/capita),12.02 __ARROW__ E-waste generated (kg/capita),12.03 Natural Resource Value Realization Score,12.03 __YEAR__ Natural Resource Value Realization Score,12.03 __COLOR__ Natural Resource Value Realization Score,12.03 __ARROW__ Natural Resource Value Realization Score,12.04 Production-based SO2 emissions (kg/capita),12.04 __YEAR__ Production-based SO2 emissions (kg/capita),12.04 __COLOR__ Production-based SO2 emissions (kg/capita),12.04 __ARROW__ Production-based SO2 emissions (kg/capita),12.05 Imported SO2 emissions (kg/capita) ,12.05 __YEAR__ Imported SO2 emissions (kg/capita) ,12.05 __COLOR__ Imported SO2 emissions (kg/capita) ,12.05 __ARROW__ Imported SO2 emissions (kg/capita) ,"13.01 People affected by climate-related disasters (per 100,000 population)","13.01 __YEAR__ People affected by climate-related disasters (per 100,000 populat","13.01 __COLOR__ People affected by climate-related disasters (per 100,000 popula","13.01 __ARROW__ People affected by climate-related disasters (per 100,000 popula",13.02 Energy-related CO2 emissions per capita (tCO2/capita),13.02 __YEAR__ Energy-related CO2 emissions per capita (tCO2/capita),13.02 __COLOR__ Energy-related CO2 emissions per capita (tCO2/capita),13.02 __ARROW__ Energy-related CO2 emissions per capita (tCO2/capita),"13.03 Imported CO2 emissions, technology-adjusted (tCO2/capita)","13.03 __YEAR__ Imported CO2 emissions, technology-adjusted (tCO2/capita)","13.03 __COLOR__ Imported CO2 emissions, technology-adjusted (tCO2/capita)","13.03 __ARROW__ Imported CO2 emissions, technology-adjusted (tCO2/capita)",13.04 CO2 emissions embodied in fossil fuel exports (kg/capita),13.04 __YEAR__ CO2 emissions embodied in fossil fuel exports (kg/capita),13.04 __COLOR__ CO2 emissions embodied in fossil fuel exports (kg/capita),13.04 __ARROW__ CO2 emissions embodied in fossil fuel exports (kg/capita),14.01 Percentage of inadequately managed plastic waste,14.01 __YEAR__ Percentage of inadequately managed plastic waste,14.01 __COLOR__ Percentage of inadequately managed plastic waste,14.01 __ARROW__ Percentage of inadequately managed plastic waste,14.02 Ocean Health Index Goal - Clean Waters (0-100),14.02 __YEAR__ Ocean Health Index Goal - Clean Waters (0-100),14.02 __COLOR__ Ocean Health Index Goal - Clean Waters (0-100),14.02 __ARROW__ Ocean Health Index Goal - Clean Waters (0-100),14.03 Mean area that is protected in marine sites important to biodiversity (%) ,14.03 __YEAR__ Mean area that is protected in marine sites important to biodiver,14.03 __COLOR__ Mean area that is protected in marine sites important to biodive,14.03 __ARROW__ Mean area that is protected in marine sites important to biodive,14.04 Percentage of Fish Stocks overexploited or collapsed by EEZ (%),14.04 __YEAR__ Percentage of Fish Stocks overexploited or collapsed by EEZ (%),14.04 __COLOR__ Percentage of Fish Stocks overexploited or collapsed by EEZ (%),14.04 __ARROW__ Percentage of Fish Stocks overexploited or collapsed by EEZ (%),14.05 Fish caught by trawling (%),14.05 __YEAR__ Fish caught by trawling (%),14.05 __COLOR__ Fish caught by trawling (%),14.05 __ARROW__ Fish caught by trawling (%),15.01 Mean area that is protected in terrestrial sites important to biodiversity,15.01 __YEAR__ Mean area that is protected in terrestrial sites important to bio,15.01 __COLOR__ Mean area that is protected in terrestrial sites important to bi,15.01 __ARROW__ Mean area that is protected in terrestrial sites important to bi,15.02 Permanent Deforestation (5 year average annual %),15.02 __YEAR__ Permanent Deforestation (5 year average annual %),15.02 __COLOR__ Permanent Deforestation (5 year average annual %),15.02 __ARROW__ Permanent Deforestation (5 year average annual %),15.03 Red List Index of species survival (0-1),15.03 __YEAR__ Red List Index of species survival (0-1),15.03 __COLOR__ Red List Index of species survival (0-1),15.03 __ARROW__ Red List Index of species survival (0-1),15.04 Imported biodiversity threats (threats per million population),15.04 __YEAR__ Imported biodiversity threats (threats per million population),15.04 __COLOR__ Imported biodiversity threats (threats per million population),15.04 __ARROW__ Imported biodiversity threats (threats per million population),"16.01 Homicides (per 100,000 population)","16.01 __YEAR__ Homicides (per 100,000 population)","16.01 __COLOR__ Homicides (per 100,000 population)","16.01 __ARROW__ Homicides (per 100,000 population)","16.02 Conflict-related deaths per 100,000","16.02 __YEAR__ Conflict-related deaths per 100,000","16.02 __COLOR__ Conflict-related deaths per 100,000","16.02 __ARROW__ Conflict-related deaths per 100,000",16.03 Proportion of the population who feel safe walking alone at night in the c,16.03 __YEAR__ Proportion of the population who feel safe walking alone at night,16.03 __COLOR__ Proportion of the population who feel safe walking alone at nigh,16.03 __ARROW__ Proportion of the population who feel safe walking alone at nigh,16.04 Children 5–14 years old involved in child labour (%),16.04 __YEAR__ Children 5–14 years old involved in child labour (%),16.04 __COLOR__ Children 5–14 years old involved in child labour (%),16.04 __ARROW__ Children 5–14 years old involved in child labour (%),16.05 Property Rights ,16.05 __YEAR__ Property Rights ,16.05 __COLOR__ Property Rights ,16.05 __ARROW__ Property Rights ,16.06 Access to justice,16.06 __YEAR__ Access to justice,16.06 __COLOR__ Access to justice,16.06 __ARROW__ Access to justice,16.07 Corruption Perception Index (0-100),16.07 __YEAR__ Corruption Perception Index (0-100),16.07 __COLOR__ Corruption Perception Index (0-100),16.07 __ARROW__ Corruption Perception Index (0-100),16.08 Public Sector Accountability & Transparency,16.08 __YEAR__ Public Sector Accountability & Transparency,16.08 __COLOR__ Public Sector Accountability & Transparency,16.08 __ARROW__ Public Sector Accountability & Transparency,"16.09 Birth registrations with civil authority, children under 5 years of age (%","16.09 __YEAR__ Birth registrations with civil authority, children under 5 years ","16.09 __COLOR__ Birth registrations with civil authority, children under 5 years","16.09 __ARROW__ Birth registrations with civil authority, children under 5 years",16.1 Freedom of Press Index (best 0 - 100 worst),16.1 __YEAR__ Freedom of Press Index (best 0 - 100 worst),16.1 __COLOR__ Freedom of Press Index (best 0 - 100 worst),16.1 __ARROW__ Freedom of Press Index (best 0 - 100 worst),17.01 Tax revenue (% GDP),17.01 __YEAR__ Tax revenue (% GDP),17.01 __COLOR__ Tax revenue (% GDP),17.01 __ARROW__ Tax revenue (% GDP),17.02 Government Health and Education spending (% GDP),17.02 __YEAR__ Government Health and Education spending (% GDP),17.02 __COLOR__ Government Health and Education spending (% GDP),17.02 __ARROW__ Government Health and Education spending (% GDP),17.03 Level of customs duties on imports,17.03 __YEAR__ Level of customs duties on imports,17.03 __COLOR__ Level of customs duties on imports,17.03 __ARROW__ Level of customs duties on imports,17.04 Visa Requirement,17.04 __YEAR__ Visa Requirement,17.04 __COLOR__ Visa Requirement,17.04 __ARROW__ Visa Requirement,17.05 Governmental Statistical Capacity,17.05 __YEAR__ Governmental Statistical Capacity,17.05 __COLOR__ Governmental Statistical Capacity,17.05 __ARROW__ Governmental Statistical Capacity,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,Goal 1 Regional Score,Goal 2 Regional Score,Goal 3 Regional Score,Goal 4 Regional Score,Goal 5 Regional Score,Goal 6 Regional Score,Goal 7 Regional Score,Goal 8 Regional Score,Goal 9 Regional Score,Goal 10 Regional Score,Goal 11 Regional Score,Goal 12 Regional Score,Goal 13 Regional Score,Goal 14 Regional Score,Goal 15 Regional Score,Goal 16 Regional Score,Goal 17 Regional Score,Goal 1 Dashboard,Goal 2 Dashboard,Goal 3 Dashboard,Goal 4 Dashboard,Goal 5 Dashboard,Goal 6 Dashboard,Goal 7 Dashboard,Goal 8 Dashboard,Goal 9 Dashboard,Goal 10 Dashboard,Goal 11 Dashboard,Goal 12 Dashboard,Goal 13 Dashboard,Goal 14 Dashboard,Goal 15 Dashboard,Goal 16 Dashboard,Goal 17 Dashboard,arrow_goal_1,arrow_goal_2,arrow_goal_3,arrow_goal_4,arrow_goal_5,arrow_goal_6,arrow_goal_7,arrow_goal_8,arrow_goal_9,arrow_goal_10,arrow_goal_11,arrow_goal_12,arrow_goal_13,arrow_goal_14,arrow_goal_15,arrow_goal_16,arrow_goal_17
Angola,AGO,49.1785853672278,38,0.0625,55.832980080102,Southern,LMIC,31787566,6051.57936786843,30.7772289766211,2019,red,↓,36.6,2008,orange,.,,,,,23.9,2016,red,↑,37.6,2016,red,→,4.9,2016,green,↑,8.2,2016,green,↑,0.9347,2016,red,➚,7.98274294483418,2016,red,↓,477,2015,red,➚,46.9,2016,red,,29.1,2017,red,➚,81.1,2017,red,↑,0.99,2017,orange,➚,26,2017,red,.,359,2017,red,→,76.7,2016,green,.,44.7082786496851,2017,orange,→,21.35,2017,red,.,16.5,2016,yellow,↑,24.4,2015,orange,↓,154.4722,2016,red,→,43.174,2017,red,→,119,2016,orange,.,42,2017,red,↓,62.6,2016,orange,→,3.79483794981336,2014,red,,,,,,5.1,2017,red,→,77.43113,2014,orange,.,,,,,30.3,2016,orange,.,0,2017,green,.,30.5,2018,yellow,↓,34.4,2019,yellow,.,24.2,2016,red,→,,,,,94.1408056901239,2018,green,↑,41.0058676167972,2015,red,→,39.4294228407207,2015,red,→,0.68,2014,green,.,2.13611955684375,2010,green,.,0,2016,red,.,40.5206069946289,2016,red,→,48.05,2016,orange,→,49.5682103295777,2015,orange,↓,99,2017,yellow,.,-1.82427927732397,2017,red,.,72.04,2018,yellow,→,7.15136133197601,2018,orange,.,29.3181209564209,2014,red,,80.52,2019,yellow,↑,21.8,2017,red,.,1.857143,2018,orange,↓,,,,,0.001357004536386,2016,red,→,14.61863681,2017,red,➚,14.3390793643794,2017,red,→,42.7,,yellow,.,2.15,2017,orange,.,55.5,2014,red,.,54.9345515118948,2015,red,➚,32.2061104395983,2014,red,,32.389,2017,red,→,0.48,2012,green,.,3.3,2016,green,.,50.175,2017,orange,.,0.824421448575253,2010,green,.,0.275614208169122,2010,green,.,986.393813512775,2018,red,.,2.67236187472502,2016,yellow,→,-0.437062735181561,2016,green,.,11139.5741976173,2017,red,.,70.7150141,2014,red,.,52.73,2018,orange,↓,0.90568,2018,red,→,10.85,2014,green,↑,28.9343791,2014,yellow,➚,28.36736,2018,orange,→,0.205906521055617,2015,yellow,.,0.93592,2018,green,↑,1.06202477582948,2015,green,.,4.84934940219914,2012,red,,0.09754079765788,2017,yellow,↑,46.2147093763894,2014,orange,,23.4,2016,red,.,30.4,2017,red,↓,46.1,2017,orange,→,19,2018,red,➚,11.4,2017,red,↓,25,2016,red,.,38.35,2018,orange,.,9.22154859445607,2019,red,↓,5.17816161,2010,red,,,,,,157,2015,red,.,52.2222333333333,2018,orange,→,58.4360268545117,39.757995854945,35.5684517571428,42.2520020257149,63.3100601058159,45.961705072957,58.2071697072053,56.4724715209009,8.44587325608501,39.5290492957746,34.467584534687,83.225583364531,89.4817579457326,43.3721290018907,72.8770962442164,40.4602802162874,24.2107144844749,45.5888682393146,48.3253797366335,50.0513054290544,60.234451516425,64.9809715681035,56.081209982806,50.5051398796093,61.2422157037491,27.2287303733719,22.4858214569763,58.3024161014608,81.2159750608235,78.4012120939761,55.7908372337769,66.4616130413915,57.5985513672775,64.6659625769841,orange,red,red,orange,orange,red,orange,red,red,orange,red,yellow,red,red,yellow,red,red,↓,➚,→,→,→,→,→,,→,.,,.,→,→,➚,,→
